50,82,135,141,73,41,38,40,x
49,68,175,150,78,42,38,42,x
45,54,173,154,75,44,38,42,x
44,58,166,179,82,46,39,41,x
50,75,159,186,95,48,39,41,x
47,81,167,195,96,54,37,42,x
48,81,113,183,88,55,35,41,x
49,79,92,179,90,54,34,44,x
49,76,100,151,92,52,37,43,x
45,86,119,153,80,52,37,43,x
45,79,104,144,77,45,38,40,x
45,77,100,142,76,43,38,41,x
47,78,99,141,75,42,39,41,x
48,78,116,131,85,44,39,42,x
48,45,112,94,84,45,41,42,x
46,48,115,88,84,47,41,42,x
44,47,140,89,92,48,41,43,x
44,49,179,100,100,53,41,43,x
43,44,172,81,83,51,39,41,x
45,45,166,83,80,48,39,41,x
45,46,168,108,95,51,40,42,x
47,53,161,124,92,50,40,41,x
47,52,119,121,85,46,42,37,x
47,54,104,127,93,49,40,40,x
45,54,93,145,103,50,40,38,x
45,81,92,126,94,49,37,39,x
43,92,71,118,97,49,38,39,x
44,94,73,114,92,47,38,41,x
43,116,73,108,82,45,40,41,x
42,116,77,80,71,46,39,45,x
43,102,85,91,75,48,42,44,x
45,111,95,82,73,49,40,43,x
45,112,103,91,73,51,39,41,x
45,88,112,94,83,48,38,41,x
47,124,119,96,85,48,38,38,x
47,131,128,101,82,45,35,37,x
46,122,158,102,79,44,37,36,x
44,122,205,95,82,43,39,38,x
45,121,204,105,92,49,40,37,x
44,95,201,104,93,50,41,37,x
43,80,201,95,89,48,42,38,x
43,104,183,128,96,50,41,40,x
44,123,205,153,105,55,41,40,x
44,128,206,150,90,51,40,43,x
46,145,209,154,95,51,38,45,x
45,160,202,165,103,55,39,45,x
44,160,246,165,103,54,40,44,x
46,149,187,154,96,52,40,46,x
46,156,225,160,105,58,40,45,x
44,158,278,158,98,55,46,43,x
44,161,300,154,113,62,45,44,x
43,140,263,136,115,61,44,45,x
42,135,264,154,116,62,43,42,x
42,135,265,144,113,58,43,43,x
45,132,222,159,120,58,35,43,x
46,156,243,201,112,53,36,43,x
48,157,267,200,105,53,37,42,x
45,161,274,179,104,51,38,42,x
46,180,258,183,99,51,39,40,x
43,186,258,189,96,54,41,41,x
